Type	Chromosome	Start	End	-log10(q-value)	G-score	average amplitude	frequency
Amp	 19	42729661	42729661	0.744936	0.162607	0.985882	0.258824
Amp	 19	46998227	46998227	0.744936	0.162607	0.985882	0.258824
Amp	 19	48385355	48385355	0.744936	0.162607	0.985882	0.258824
Amp	 19	48525463	48525463	0.744936	0.162607	0.985882	0.258824
Amp	 19	49422518	49422518	0.744936	0.162607	0.985882	0.258824
Amp	 19	53014416	53014416	0.744936	0.162607	0.985882	0.258824
Amp	 19	53014941	53014941	0.744936	0.162607	0.985882	0.258824
Amp	 19	53056471	53056471	0.744936	0.162607	0.985882	0.258824
Amp	 19	53209337	53209337	0.744936	0.162607	0.985882	0.258824
Amp	 19	53793596	53793596	0.744936	0.162607	0.985882	0.258824
Amp	 19	55349124	55349124	0.744936	0.162607	0.985882	0.258824
Amp	 19	57036434	57036434	0.744936	0.162607	0.985882	0.258824
Amp	 19	57088843	57088843	0.744936	0.162607	0.985882	0.258824
Amp	 19	57985447	57985447	0.744936	0.162607	0.985882	0.258824
Amp	 19	58004644	58004644	0.744936	0.162607	0.985882	0.258824
Amp	 19	58214006	58214006	0.744936	0.162607	0.985882	0.258824
Amp	 19	58320099	58320099	0.744936	0.162607	0.985882	0.258824
Amp	 2	1658178	1658178	0.744936	0.162607	0.985882	0.258824
Amp	 2	3729287	3729287	0.744936	0.162607	0.985882	0.258824
Amp	 2	11389842	11389842	0.744936	0.162607	0.985882	0.258824
Amp	 2	11755306	11755306	0.744936	0.162607	0.985882	0.258824
Amp	 2	15415681	15415681	0.744936	0.162607	0.985882	0.258824
Amp	 2	15607794	15607794	0.744936	0.162607	0.985882	0.258824
Amp	 2	27282189	27282189	0.744936	0.162607	0.985882	0.258824
Amp	 2	29137011	29137011	0.744936	0.162607	0.985882	0.258824
Amp	 2	32740419	32740419	0.744936	0.162607	0.985882	0.258824
Amp	 2	37035844	37035844	0.744936	0.162607	0.985882	0.258824
Amp	 2	37873117	37873117	0.744936	0.162607	0.985882	0.258824
Amp	 2	39414820	39414820	0.744936	0.162607	0.985882	0.258824
Amp	 2	39485512	39485512	0.744936	0.162607	0.985882	0.258824
Amp	 2	39494383	39494383	0.744936	0.162607	0.985882	0.258824
Amp	 2	44004010	44004010	0.744936	0.162607	0.985882	0.258824
Amp	 2	44429048	44429048	0.744936	0.162607	0.985882	0.258824
Amp	 2	45620098	45620098	0.744936	0.162607	0.985882	0.258824
Amp	 2	48025916	48025916	0.744936	0.162607	0.985882	0.258824
Amp	 2	48898782	48898782	0.744936	0.162607	0.985882	0.258824
Amp	 2	48898782	48898782	0.744936	0.162607	0.985882	0.258824
Amp	 2	54163956	54163956	0.744936	0.162607	0.985882	0.258824
Amp	 2	55464459	55464459	0.744936	0.162607	0.985882	0.258824
Amp	 2	61148910	61148910	0.744936	0.162607	0.985882	0.258824
Amp	 2	73478514	73478514	0.744936	0.162607	0.985882	0.258824
Amp	 2	86709711	86709711	0.744936	0.162607	0.985882	0.258824
Amp	 2	97373069	97373069	0.744936	0.162607	0.985882	0.258824
Amp	 2	97507912	97507912	0.744936	0.162607	0.985882	0.258824
Amp	 2	99787873	99787873	0.744936	0.162607	0.985882	0.258824
Amp	 2	99870704	99870704	0.744936	0.162607	0.985882	0.258824
Amp	 2	100040716	100040716	0.744936	0.162607	0.985882	0.258824
Amp	 2	113332546	113332546	0.744936	0.162607	0.985882	0.258824
Amp	 2	122493229	122493229	0.744936	0.162607	0.985882	0.258824
Amp	 2	128396995	128396995	0.744936	0.162607	0.985882	0.258824
Amp	 2	130951993	130951993	0.744936	0.162607	0.985882	0.258824
Amp	 2	133402977	133402977	0.744936	0.162607	0.985882	0.258824
Amp	 2	141643787	141643787	0.744936	0.162607	0.985882	0.258824
Amp	 2	152350338	152350338	0.744936	0.162607	0.985882	0.258824
Amp	 2	152544204	152544204	0.744936	0.162607	0.985882	0.258824
Amp	 2	159514760	159514760	0.744936	0.162607	0.985882	0.258824
Amp	 2	160737697	160737697	0.744936	0.162607	0.985882	0.258824
Amp	 2	160737697	160737697	0.744936	0.162607	0.985882	0.258824
Amp	 2	166771789	166771789	0.744936	0.162607	0.985882	0.258824
Amp	 2	166892616	166892616	0.744936	0.162607	0.985882	0.258824
Amp	 2	168100988	168100988	0.744936	0.162607	0.985882	0.258824
Amp	 2	168101294	168101294	0.744936	0.162607	0.985882	0.258824
Amp	 2	176973866	176973866	0.744936	0.162607	0.985882	0.258824
Amp	 2	178981107	178981107	0.744936	0.162607	0.985882	0.258824
Amp	 2	187370492	187370492	0.744936	0.162607	0.985882	0.258824
Amp	 2	189452618	189452618	0.744936	0.162607	0.985882	0.258824
Amp	 2	200790194	200790194	0.744936	0.162607	0.985882	0.258824
Amp	 2	203839062	203839062	0.744936	0.162607	0.985882	0.258824
Amp	 2	204013733	204013733	0.744936	0.162607	0.985882	0.258824
Amp	 2	212587204	212587204	0.744936	0.162607	0.985882	0.258824
Amp	 2	215976343	215976343	0.744936	0.162607	0.985882	0.258824
Amp	 2	216930166	216930166	0.744936	0.162607	0.985882	0.258824
Amp	 2	219314055	219314055	0.744936	0.162607	0.985882	0.258824
Amp	 2	220147900	220147900	0.744936	0.162607	0.985882	0.258824
Amp	 2	230656675	230656675	0.744936	0.162607	0.985882	0.258824
Amp	 2	230723610	230723610	0.744936	0.162607	0.985882	0.258824
Amp	 2	230840964	230840964	0.744936	0.162607	0.985882	0.258824
Amp	 2	231036434	231036434	0.744936	0.162607	0.985882	0.258824
Amp	 2	231042339	231042339	0.744936	0.162607	0.985882	0.258824
Amp	 2	233409605	233409605	0.744936	0.162607	0.985882	0.258824
Amp	 2	242046785	242046785	0.744936	0.162607	0.985882	0.258824
Amp	 20	2845691	2845691	0.744936	0.162607	0.985882	0.258824
Amp	 20	6017725	6017725	0.744936	0.162607	0.985882	0.258824
Amp	 20	8862480	8862480	0.744936	0.162607	0.985882	0.258824
Amp	 20	13782247	13782247	0.744936	0.162607	0.985882	0.258824
Amp	 20	18429634	18429634	0.744936	0.162607	0.985882	0.258824
Amp	 20	20232247	20232247	0.744936	0.162607	0.985882	0.258824
Amp	 20	25491321	25491321	0.744936	0.162607	0.985882	0.258824
Amp	 20	30667582	30667582	0.744936	0.162607	0.985882	0.258824
Amp	 20	33345151	33345151	0.744936	0.162607	0.985882	0.258824
Amp	 20	33581015	33581015	0.744936	0.162607	0.985882	0.258824
Amp	 20	35315991	35315991	0.744936	0.162607	0.985882	0.258824
Amp	 20	48467309	48467309	0.744936	0.162607	0.985882	0.258824
Amp	 20	55108606	55108606	0.744936	0.162607	0.985882	0.258824
Amp	 20	56073700	56073700	0.744936	0.162607	0.985882	0.258824
Amp	 20	61524210	61524210	0.744936	0.162607	0.985882	0.258824
Amp	 20	62366703	62366703	0.744936	0.162607	0.985882	0.258824
Amp	 21	31066232	31066232	0.744936	0.162607	0.985882	0.258824
Amp	 21	31964910	31964910	0.744936	0.162607	0.985882	0.258824
Amp	 21	34828061	34828061	0.744936	0.162607	0.985882	0.258824
Amp	 21	34860718	34860718	0.744936	0.162607	0.985882	0.258824
Amp	 21	34861012	34861012	0.744936	0.162607	0.985882	0.258824
Amp	 21	38467687	38467687	0.744936	0.162607	0.985882	0.258824
Amp	 21	38538001	38538001	0.744936	0.162607	0.985882	0.258824
Amp	 21	43413798	43413798	0.744936	0.162607	0.985882	0.258824
Amp	 22	19210277	19210277	0.744936	0.162607	0.985882	0.258824
Amp	 22	20102852	20102852	0.744936	0.162607	0.985882	0.258824
Amp	 22	24381766	24381766	0.744936	0.162607	0.985882	0.258824
Amp	 22	32883795	32883795	0.744936	0.162607	0.985882	0.258824
Amp	 22	36892103	36892103	0.744936	0.162607	0.985882	0.258824
Amp	 22	38121808	38121808	0.744936	0.162607	0.985882	0.258824
Amp	 22	38948709	38948709	0.744936	0.162607	0.985882	0.258824
Amp	 22	39355678	39355678	0.744936	0.162607	0.985882	0.258824
Amp	 22	39421586	39421586	0.744936	0.162607	0.985882	0.258824
Amp	 22	41257709	41257709	0.744936	0.162607	0.985882	0.258824
Amp	 22	42418265	42418265	0.744936	0.162607	0.985882	0.258824
Amp	 3	4774854	4774854	0.744936	0.162607	0.985882	0.258824
Amp	 3	9413093	9413093	0.744936	0.162607	0.985882	0.258824
Amp	 3	10188264	10188264	0.744936	0.162607	0.985882	0.258824
Amp	 3	12458546	12458546	0.744936	0.162607	0.985882	0.258824
Amp	 3	14206353	14206353	0.744936	0.162607	0.985882	0.258824
Amp	 3	14509658	14509658	0.744936	0.162607	0.985882	0.258824
Amp	 3	37152543	37152543	0.744936	0.162607	0.985882	0.258824
Amp	 3	38045784	38045784	0.744936	0.162607	0.985882	0.258824
Amp	 3	38601804	38601804	0.744936	0.162607	0.985882	0.258824
Amp	 3	38645498	38645498	0.744936	0.162607	0.985882	0.258824
Amp	 3	42915951	42915951	0.744936	0.162607	0.985882	0.258824
Amp	 3	46718444	46718444	0.744936	0.162607	0.985882	0.258824
Amp	 3	49212364	49212364	0.744936	0.162607	0.985882	0.258824
Amp	 3	56707717	56707717	0.744936	0.162607	0.985882	0.258824
Amp	 3	57493455	57493455	0.744936	0.162607	0.985882	0.258824
Amp	 3	57893722	57893722	0.744936	0.162607	0.985882	0.258824
Amp	 3	58062962	58062962	0.744936	0.162607	0.985882	0.258824
Amp	 3	64085328	64085328	0.744936	0.162607	0.985882	0.258824
Amp	 3	72873694	72873694	0.744936	0.162607	0.985882	0.258824
Amp	 3	72891547	72891547	0.744936	0.162607	0.985882	0.258824
Amp	 3	87313473	87313473	0.744936	0.162607	0.985882	0.258824
Amp	 3	88040459	88040459	0.744936	0.162607	0.985882	0.258824
Amp	 3	97596034	97596034	0.744936	0.162607	0.985882	0.258824
Amp	 3	111927128	111927128	0.744936	0.162607	0.985882	0.258824
Amp	 3	113503155	113503155	0.744936	0.162607	0.985882	0.258824
Amp	 3	120952466	120952466	0.744936	0.162607	0.985882	0.258824
Amp	 3	121410811	121410811	0.744936	0.162607	0.985882	0.258824
Amp	 3	121712667	121712667	0.744936	0.162607	0.985882	0.258824
Amp	 3	124724173	124724173	0.744936	0.162607	0.985882	0.258824
Amp	 3	127642029	127642029	0.744936	0.162607	0.985882	0.258824
Amp	 3	128780794	128780794	0.744936	0.162607	0.985882	0.258824
Amp	 3	130718375	130718375	0.744936	0.162607	0.985882	0.258824
Amp	 3	132219681	132219681	0.744936	0.162607	0.985882	0.258824
Amp	 3	141932383	141932383	0.744936	0.162607	0.985882	0.258824
Amp	 3	154033846	154033846	0.744936	0.162607	0.985882	0.258824
Amp	 3	158383196	158383196	0.744936	0.162607	0.985882	0.258824
Amp	 3	160018778	160018778	0.744936	0.162607	0.985882	0.258824
Amp	 3	164700803	164700803	0.744936	0.162607	0.985882	0.258824
Amp	 3	167023651	167023651	0.744936	0.162607	0.985882	0.258824
Amp	 3	169802155	169802155	0.744936	0.162607	0.985882	0.258824
Amp	 3	172476780	172476780	0.744936	0.162607	0.985882	0.258824
Amp	 3	190126205	190126205	0.744936	0.162607	0.985882	0.258824
Amp	 3	193040329	193040329	0.744936	0.162607	0.985882	0.258824
Amp	 3	194134507	194134507	0.744936	0.162607	0.985882	0.258824
Amp	 3	196051211	196051211	0.744936	0.162607	0.985882	0.258824
Amp	 3	196812562	196812562	0.744936	0.162607	0.985882	0.258824
Amp	 4	437930	437930	0.744936	0.162607	0.985882	0.258824
Amp	 4	1719888	1719888	0.744936	0.162607	0.985882	0.258824
Amp	 4	3344674	3344674	0.744936	0.162607	0.985882	0.258824
Amp	 4	6066716	6066716	0.744936	0.162607	0.985882	0.258824
Amp	 4	6302838	6302838	0.744936	0.162607	0.985882	0.258824
Amp	 4	6865282	6865282	0.744936	0.162607	0.985882	0.258824
Amp	 4	15627076	15627076	0.744936	0.162607	0.985882	0.258824
Amp	 4	15850173	15850173	0.744936	0.162607	0.985882	0.258824
Amp	 4	17528539	17528539	0.744936	0.162607	0.985882	0.258824
Amp	 4	38776418	38776418	0.744936	0.162607	0.985882	0.258824
Amp	 4	38830373	38830373	0.744936	0.162607	0.985882	0.258824
Amp	 4	39478689	39478689	0.744936	0.162607	0.985882	0.258824
Amp	 4	40123702	40123702	0.744936	0.162607	0.985882	0.258824
Amp	 4	40936670	40936670	0.744936	0.162607	0.985882	0.258824
Amp	 4	46314711	46314711	0.744936	0.162607	0.985882	0.258824
Amp	 4	49040127	49040127	0.744936	0.162607	0.985882	0.258824
Amp	 4	55593685	55593685	0.744936	0.162607	0.985882	0.258824
Amp	 4	62845381	62845381	0.744936	0.162607	0.985882	0.258824
Amp	 4	70160469	70160469	0.744936	0.162607	0.985882	0.258824
Amp	 4	72622537	72622537	0.744936	0.162607	0.985882	0.258824
Amp	 4	76442098	76442098	0.744936	0.162607	0.985882	0.258824
Amp	 4	78082079	78082079	0.744936	0.162607	0.985882	0.258824
Amp	 4	83838354	83838354	0.744936	0.162607	0.985882	0.258824
Amp	 4	88261681	88261681	0.744936	0.162607	0.985882	0.258824
Amp	 4	90034385	90034385	0.744936	0.162607	0.985882	0.258824
Amp	 4	103964529	103964529	0.744936	0.162607	0.985882	0.258824
Amp	 4	104103944	104103944	0.744936	0.162607	0.985882	0.258824
Amp	 4	108935600	108935600	0.744936	0.162607	0.985882	0.258824
Amp	 4	110866357	110866357	0.744936	0.162607	0.985882	0.258824
Amp	 4	115997612	115997612	0.744936	0.162607	0.985882	0.258824
Amp	 4	120214119	120214119	0.744936	0.162607	0.985882	0.258824
Amp	 4	123193537	123193537	0.744936	0.162607	0.985882	0.258824
Amp	 4	125590674	125590674	0.744936	0.162607	0.985882	0.258824
Amp	 4	125599836	125599836	0.744936	0.162607	0.985882	0.258824
Amp	 4	126389706	126389706	0.744936	0.162607	0.985882	0.258824
Amp	 4	128811246	128811246	0.744936	0.162607	0.985882	0.258824
Amp	 4	146744654	146744654	0.744936	0.162607	0.985882	0.258824
Amp	 4	153784861	153784861	0.744936	0.162607	0.985882	0.258824
Amp	 4	154478197	154478197	0.744936	0.162607	0.985882	0.258824
Amp	 4	176594940	176594940	0.744936	0.162607	0.985882	0.258824
Amp	 4	178243716	178243716	0.744936	0.162607	0.985882	0.258824
Amp	 4	178274801	178274801	0.744936	0.162607	0.985882	0.258824
Amp	 4	178354406	178354406	0.744936	0.162607	0.985882	0.258824
Amp	 4	187629138	187629138	0.744936	0.162607	0.985882	0.258824
Amp	 5	35692729	35692729	0.744936	0.162607	0.985882	0.258824
Amp	 5	35876290	35876290	0.744936	0.162607	0.985882	0.258824
Amp	 5	36104161	36104161	0.744936	0.162607	0.985882	0.258824
Amp	 5	38506108	38506108	0.744936	0.162607	0.985882	0.258824
Amp	 5	41018797	41018797	0.744936	0.162607	0.985882	0.258824
Amp	 5	49963929	49963929	0.744936	0.162607	0.985882	0.258824
Amp	 5	52189660	52189660	0.744936	0.162607	0.985882	0.258824
Amp	 5	52211331	52211331	0.744936	0.162607	0.985882	0.258824
Amp	 5	64595818	64595818	0.744936	0.162607	0.985882	0.258824
Amp	 5	68396672	68396672	0.744936	0.162607	0.985882	0.258824
Amp	 5	68409016	68409016	0.744936	0.162607	0.985882	0.258824
Amp	 5	74872639	74872639	0.744936	0.162607	0.985882	0.258824
Amp	 5	75964567	75964567	0.744936	0.162607	0.985882	0.258824
Amp	 5	75998324	75998324	0.744936	0.162607	0.985882	0.258824
Amp	 5	79084856	79084856	0.744936	0.162607	0.985882	0.258824
Amp	 5	81460339	81460339	0.744936	0.162607	0.985882	0.258824
Amp	 5	82835724	82835724	0.744936	0.162607	0.985882	0.258824
Amp	 5	83239371	83239371	0.744936	0.162607	0.985882	0.258824
Amp	 5	98236544	98236544	0.744936	0.162607	0.985882	0.258824
Amp	 5	110439552	110439552	0.744936	0.162607	0.985882	0.258824
Amp	 5	110439573	110439573	0.744936	0.162607	0.985882	0.258824
Amp	 5	110439999	110439999	0.744936	0.162607	0.985882	0.258824
Amp	 5	112871472	112871472	0.744936	0.162607	0.985882	0.258824
Amp	 5	112891756	112891756	0.744936	0.162607	0.985882	0.258824
Amp	 5	114462459	114462459	0.744936	0.162607	0.985882	0.258824
Amp	 5	118810144	118810144	0.744936	0.162607	0.985882	0.258824
Amp	 5	121759220	121759220	0.744936	0.162607	0.985882	0.258824
Amp	 5	128368860	128368860	0.744936	0.162607	0.985882	0.258824
Amp	 5	138654673	138654673	0.744936	0.162607	0.985882	0.258824
Amp	 5	140236085	140236085	0.744936	0.162607	0.985882	0.258824
Amp	 5	140432644	140432644	0.744936	0.162607	0.985882	0.258824
Amp	 5	140855943	140855943	0.744936	0.162607	0.985882	0.258824
Amp	 5	141059749	141059749	0.744936	0.162607	0.985882	0.258824
Amp	 5	142586888	142586888	0.744936	0.162607	0.985882	0.258824
Amp	 5	145483771	145483771	0.744936	0.162607	0.985882	0.258824
Amp	 5	149360457	149360457	0.744936	0.162607	0.985882	0.258824
Amp	 5	149375271	149375271	0.744936	0.162607	0.985882	0.258824
Amp	 5	149515186	149515186	0.744936	0.162607	0.985882	0.258824
Amp	 5	149676943	149676943	0.744936	0.162607	0.985882	0.258824
Amp	 5	150407037	150407037	0.744936	0.162607	0.985882	0.258824
Amp	 5	156533664	156533664	0.744936	0.162607	0.985882	0.258824
Amp	 5	158749501	158749501	0.744936	0.162607	0.985882	0.258824
Amp	 5	162866423	162866423	0.744936	0.162607	0.985882	0.258824
Amp	 5	170626725	170626725	0.744936	0.162607	0.985882	0.258824
Amp	 5	176733564	176733564	0.744936	0.162607	0.985882	0.258824
Amp	 5	178311045	178311045	0.744936	0.162607	0.985882	0.258824
Amp	 5	178359150	178359150	0.744936	0.162607	0.985882	0.258824
Amp	 5	180166874	180166874	0.744936	0.162607	0.985882	0.258824
Amp	 5	180374584	180374584	0.744936	0.162607	0.985882	0.258824
Amp	 6	3015840	3015840	0.744936	0.162607	0.985882	0.258824
Amp	 6	4117594	4117594	0.744936	0.162607	0.985882	0.258824
Amp	 6	12123471	12123471	0.744936	0.162607	0.985882	0.258824
Amp	 6	12125565	12125565	0.744936	0.162607	0.985882	0.258824
Amp	 6	25813093	25813093	0.744936	0.162607	0.985882	0.258824
Amp	 6	26508771	26508771	0.744936	0.162607	0.985882	0.258824
Amp	 6	28200895	28200895	0.744936	0.162607	0.985882	0.258824
Amp	 6	30657102	30657102	0.744936	0.162607	0.985882	0.258824
Amp	 6	30890986	30890986	0.744936	0.162607	0.985882	0.258824
Amp	 6	32917597	32917597	0.744936	0.162607	0.985882	0.258824
Amp	 6	36298217	36298217	0.744936	0.162607	0.985882	0.258824
Amp	 6	38790620	38790620	0.744936	0.162607	0.985882	0.258824
Amp	 6	46632534	46632534	0.744936	0.162607	0.985882	0.258824
Amp	 6	46684168	46684168	0.744936	0.162607	0.985882	0.258824
Amp	 6	51918896	51918896	0.744936	0.162607	0.985882	0.258824
Amp	 6	53519343	53519343	0.744936	0.162607	0.985882	0.258824
Amp	 6	54805196	54805196	0.744936	0.162607	0.985882	0.258824
Amp	 6	56504978	56504978	0.744936	0.162607	0.985882	0.258824
Amp	 6	70672731	70672731	0.744936	0.162607	0.985882	0.258824
Amp	 6	70900035	70900035	0.744936	0.162607	0.985882	0.258824
Amp	 6	71185128	71185128	0.744936	0.162607	0.985882	0.258824
Amp	 6	76572394	76572394	0.744936	0.162607	0.985882	0.258824
Amp	 6	87968440	87968440	0.744936	0.162607	0.985882	0.258824
Amp	 6	87994545	87994545	0.744936	0.162607	0.985882	0.258824
Amp	 6	90358041	90358041	0.744936	0.162607	0.985882	0.258824
Amp	 6	90399711	90399711	0.744936	0.162607	0.985882	0.258824
Amp	 6	96986631	96986631	0.744936	0.162607	0.985882	0.258824
Amp	 6	97587100	97587100	0.744936	0.162607	0.985882	0.258824
Amp	 6	99823898	99823898	0.744936	0.162607	0.985882	0.258824
Amp	 6	110421750	110421750	0.744936	0.162607	0.985882	0.258824
Amp	 6	111694690	111694690	0.744936	0.162607	0.985882	0.258824
Amp	 6	117128185	117128185	0.744936	0.162607	0.985882	0.258824
Amp	 6	119245100	119245100	0.744936	0.162607	0.985882	0.258824
Amp	 6	123319119	123319119	0.744936	0.162607	0.985882	0.258824
Amp	 6	125397903	125397903	0.744936	0.162607	0.985882	0.258824
Amp	 6	127898374	127898374	0.744936	0.162607	0.985882	0.258824
Amp	 6	129785554	129785554	0.744936	0.162607	0.985882	0.258824
Amp	 6	130762712	130762712	0.744936	0.162607	0.985882	0.258824
Amp	 6	132909957	132909957	0.744936	0.162607	0.985882	0.258824
Amp	 6	135517130	135517130	0.744936	0.162607	0.985882	0.258824
Amp	 6	137325825	137325825	0.744936	0.162607	0.985882	0.258824
Amp	 6	146264742	146264742	0.744936	0.162607	0.985882	0.258824
Amp	 6	151673206	151673206	0.744936	0.162607	0.985882	0.258824
Amp	 6	151775688	151775688	0.744936	0.162607	0.985882	0.258824
Amp	 6	152751636	152751636	0.744936	0.162607	0.985882	0.258824
Amp	 6	158495700	158495700	0.744936	0.162607	0.985882	0.258824
Amp	 6	168281127	168281127	0.744936	0.162607	0.985882	0.258824
Amp	 6	170043831	170043831	0.744936	0.162607	0.985882	0.258824
Amp	 6	170626906	170626906	0.744936	0.162607	0.985882	0.258824
Amp	 7	5396576	5396576	0.744936	0.162607	0.985882	0.258824
Amp	 7	14775716	14775716	0.744936	0.162607	0.985882	0.258824
Amp	 7	15405185	15405185	0.744936	0.162607	0.985882	0.258824
Amp	 7	20744360	20744360	0.744936	0.162607	0.985882	0.258824
Amp	 7	23809263	23809263	0.744936	0.162607	0.985882	0.258824
Amp	 7	24905711	24905711	0.744936	0.162607	0.985882	0.258824
Amp	 7	26765553	26765553	0.744936	0.162607	0.985882	0.258824
Amp	 7	34997663	34997663	0.744936	0.162607	0.985882	0.258824
Amp	 7	48313222	48313222	0.744936	0.162607	0.985882	0.258824
Amp	 7	48317849	48317849	0.744936	0.162607	0.985882	0.258824
Amp	 7	48353935	48353935	0.744936	0.162607	0.985882	0.258824
Amp	 7	56154669	56154669	0.744936	0.162607	0.985882	0.258824
Amp	 7	64453007	64453007	0.744936	0.162607	0.985882	0.258824
Amp	 7	72745721	72745721	0.744936	0.162607	0.985882	0.258824
Amp	 7	73535477	73535477	0.744936	0.162607	0.985882	0.258824
Amp	 7	73649917	73649917	0.744936	0.162607	0.985882	0.258824
Amp	 7	82582773	82582773	0.744936	0.162607	0.985882	0.258824
Amp	 7	89854446	89854446	0.744936	0.162607	0.985882	0.258824
Amp	 7	91660839	91660839	0.744936	0.162607	0.985882	0.258824
Amp	 7	92732766	92732766	0.744936	0.162607	0.985882	0.258824
Amp	 7	94913593	94913593	0.744936	0.162607	0.985882	0.258824
Amp	 7	95171727	95171727	0.744936	0.162607	0.985882	0.258824
Amp	 7	95906577	95906577	0.744936	0.162607	0.985882	0.258824
Amp	 7	99262851	99262851	0.744936	0.162607	0.985882	0.258824
